-412, 245, 855
-401, 240, 882
-415, 242, 892
-420, 253, 894
-420, 253, 894
-428, 258, 909
-427, 254, 885
-408, 236, 852
-416, 234, 878
-420, 258, 909
-411, 261, 907
-420, 249, 871
-420, 249, 871
-427, 252, 880
-426, 241, 875
-411, 238, 881
-412, 248, 879
-431, 248, 871
-425, 260, 886
-421, 260, 881
-421, 260, 881
-411, 244, 882
-415, 248, 896
-415, 246, 891
-414, 247, 896
-432, 271, 920
-407, 280, 946
-407, 280, 946
-368, 210, 913
-416, 185, 827
-,-,-
-511, 5, 568
-374, 86, 619
-374, 86, 619
-234, 174, 909
-551, 199, 1216
-743, 51, 1121
-771, 37, 974
-804, 93, 918
-904, 138, 937
-904, 138, 937
-946, 244, 1014
-874, 360, 1239
-898, 326, 1389
-933, 283, 1217
-912, 292, 1033
-861, 290, 880
-886, 377, 969
-654, 500, 1016
-614, 564, 728
-614, 564, 728
-906, 577, 485
-942, 573, 365
-890, 541, 260
-693, 481, 459
-243, 403, 610
159, 371, 520
312, 253, 410
312, 253, 410
85, -92, 285
56, -366, 188
74, -555, -32
82, -638, -134
82, -638, -134
94, -633, 141
-36, -579, 471
-145, -571, 695
-256, -637, 750
-180, -667, 1086
-254, -693, 1341
-457, -740, 1141
-479, -681, 1062
-395, -612, 1086
-416, -677, 1116
-401, -666, 1344
-352, -548, 1365
-470, -443, 1254
-716, -356, 1108
-845, -325, 953
-699, -233, 1013
-485, -142, 1041
-585, -86, 919
-585, -86, 919
-683, 33, 708
-973, 42, 738
-853, 199, 1051
-949, 125, 1011
-943, 49, 911
-710, 123, 959
-696, 114, 971
-696, 114, 971
-838, -20, 1056
-709, -14, 1226
-650, 25, 1165
-528, 40, 1197
-574, 61, 1178
-899, -8, 1041
-764, 69, 831
-764, 69, 831
-634, 23, 573
-508, -191, 334
-560, -200, 415
-,-,-
-714, -14, 851
-1002, -116, 657
-1205, -254, 501
-946, -33, 842
-946, -33, 842
-938, 148, 1183
-1269, 116, 993
-1286, 183, 934
-1191, 358, 1054
-1404, 401, 897
-1556, 467, 816
-1435, 574, 887
-1081, 718, 946
-881, 687, 878
-1045, 580, 801
-1134, 573, 534
-1003, 560, 251
-1003, 560, 251
-695, 517, 222
-644, 491, 373
-608, 381, 399
-533, 305, 215
-531, 180, 161
-427, 37, 188
-267, 33, 229
-267, 33, 229
-235, -4, 303
-306, -102, 277
-64, -258, 275
-44, -404, 456
-130, -477, 473
-166, -522, 307
-196, -626, 413
-77, -646, 294
-77, -646, 294
-37, -630, 203
-186, -876, 502
-106, -823, 519
7, -678, 575
-75, -794, 910
-201, -826, 1153
-268, -753, 1201
-337, -638, 999
-376, -491, 726
-376, -491, 726
-406, -469, 736
-528, -529, 1004
-679, -525, 1221
-620, -409, 1244
-685, -373, 1143
-738, -355, 1162
-696, -204, 1295
-680, -110, 981
-719, -50, 694
-1038, 54, 909
-1073, 142, 992
-1200, 229, 906
-1423, 378, 927
-1483, 440, 948
-1186, 471, 846
-1060, 383, 836
-1060, 383, 836
-874, 311, 787
-,-,-
-1008, -88, 765
-1112, 24, 1053
-1258, -116, 774
-1275, -236, 562
-1122, 79, 777
-1142, 290, 861
-1327, 381, 857
-1420, 497, 916
-1520, 561, 797
-1520, 561, 797
